	KyliePenticost	weathernetwork	taitrealty	Kingelin1	
milestone	0.0032219693523215325	0.0	0.0	0.0	
milestones	0.01288787740928613	0.0	0.0	0.0	
military	0.0032219693523215325	0.0	0.0	0.0	
milk	6.686190513703023E-4	7.946202264244032E-4	0.0	0.005130503346924123	
milkshake	0.006443938704643065	0.0	0.0	0.0	
mill	0.0	0.0	0.0	0.024723083363979048	
millennial	0.0	0.0	0.007071584234308427	0.0	
millennials	0.0	0.0	0.035357921171542135	0.0	
millennium	0.0	0.0038291490663138186	0.0	0.0	
miller	0.006443938704643065	0.0	0.0	0.0	
millett	0.0	0.0	0.007071584234308427	0.0	
millionaire	0.0032219693523215325	0.0	0.0	0.0	
millionaires	0.0	0.0	0.007071584234308427	0.0	
millions	0.0013372381027406046	0.003973101132122016	0.0014674863182735332	0.0	
milos	0.0032219693523215325	0.0	0.0	0.0	
milowe	0.0	0.0	0.007071584234308427	0.0	
milstein	0.0	0.0	0.007071584234308427	0.0	
milton	0.0	0.0038291490663138186	0.0	0.03708462504596857	
miltonboomfest	0.0	0.0	0.0	0.024723083363979048	
miltonon	0.0	0.0	0.0	0.049446166727958096	
milverton	0.0	0.0038291490663138186	0.0	0.0	
mimi	0.0032219693523215325	0.0	0.0	0.0	
mimics	0.0	0.0	0.007071584234308427	0.0	
mind	0.006443938704643065	0.0057437235994707275	0.0	0.0	
mindblowing	0.0	0.0	0.014143168468616855	0.0	
mindfulness	0.0	0.0	0.0	0.024723083363979048	
mindless	0.0032219693523215325	0.0	0.0	0.0	
mindpictwittercomzow	0.0	0.0038291490663138186	0.0	0.0	
minds	0.0020058571541109065	7.946202264244032E-4	0.0	0.005130503346924123	
mindykaling	0.0	0.0038291490663138186	0.0	0.0	
mine	0.006443938704643065	0.0	0.007071584234308427	0.0	
mineral	0.0032219693523215325	0.0	0.0	0.0	
mini	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
minicake	0.0032219693523215325	0.0	0.0	0.0	
minimalist	0.0	0.0	0.02121475270292528	0.0	
minimartha	0.0032219693523215325	0.0	0.0	0.0	
minimo	0.0	0.0	0.007071584234308427	0.0	
minimum	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
mining	0.0	0.0	0.02121475270292528	0.0	
minister	0.0	0.0	0.035357921171542135	0.0	
ministers	0.0	0.0	0.007071584234308427	0.0	
minnesota	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
minoguenot	0.0032219693523215325	0.0	0.0	0.0	
minor	0.01288787740928613	0.0	0.0	0.0	
mins	0.004680333359592116	7.946202264244032E-4	0.0	0.010261006693848246	
minspictwittercomzsytbpjb	0.0	0.0038291490663138186	0.0	0.0	
minto	0.0	0.0	0.007071584234308427	0.0	
mintocupchamps	0.0032219693523215325	0.0	0.0	0.0	
minty	0.0032219693523215325	0.0	0.0	0.0	
minus	0.0032219693523215325	0.0	0.0	0.0	
minute	0.0	0.0023838606792732095	0.0029349726365470665	0.005130503346924123	
minutes	0.0	0.0	0.0	0.0	
minutesha	0.0	0.0	0.007071584234308427	0.0	
miracle	0.009665908056964597	0.0	0.0	0.0	
mirror	0.0032219693523215325	0.0	0.0	0.0	
mirrorless	0.0	0.0	0.007071584234308427	0.0	
mirtle	0.006443938704643065	0.0	0.0	0.0	
misguided	0.0	0.0	0.0	0.024723083363979048	
mispronounced	0.0	0.0	0.007071584234308427	0.0	
missdannibba	0.0032219693523215325	0.0	0.0	0.0	
missed	0.010029285770554534	0.0023838606792732095	0.0044024589548206	0.0	
misses	0.0032219693523215325	0.0	0.0	0.0	
misshim	0.0032219693523215325	0.0	0.0	0.0	
missing	0.009360666719184231	0.003973101132122016	0.0014674863182735332	0.0	
missingoneofmysweettreatsdearly	0.0032219693523215325	0.0	0.0	0.0	
mission	0.0	0.0019145745331569093	0.007071584234308427	0.0	
mississagua	0.0032219693523215325	0.0	0.0	0.0	
mississauga	0.0013372381027406046	0.0	0.0014674863182735332	0.005130503346924123	
missit	0.006443938704643065	0.0	0.0	0.0	
missmyfavoriteradioguy	0.0032219693523215325	0.0	0.0	0.0	
missthem	0.0032219693523215325	0.0	0.0	0.0	
misstheoriginal	0.0032219693523215325	0.0	0.0	0.0	
missusa	0.006443938704643065	0.0	0.0	0.0	
missyou	0.0032219693523215325	0.0	0.0	0.0	
missyoualready	0.0032219693523215325	0.0	0.0	0.0	
mistake	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
mistakes	0.009665908056964597	0.0	0.0	0.0	
misty	0.0	0.0038291490663138186	0.0	0.0	
mit	0.0	0.0	0.014143168468616855	0.0	
mitchell	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
mix	0.0013372381027406046	0.012713923622790451	0.0	0.005130503346924123	
mixed	0.0032219693523215325	0.0	0.0	0.0	
mixeduse	0.0	0.0	0.007071584234308427	0.0	
mixing	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
mj	0.0032219693523215325	0.0	0.0	0.0	
mjzpaln	0.0	0.0038291490663138186	0.0	0.0	
mkl	0.0	0.0038291490663138186	0.0	0.0	
mkshoes	0.0032219693523215325	0.0	0.0	0.0	
mktb	0.0	0.0038291490663138186	0.0	0.0	
mlb	0.009665908056964597	0.0	0.0	0.0	
mld	0.0	0.0038291490663138186	0.0	0.0	
mlkwcys	0.0	0.0038291490663138186	0.0	0.0	
mm	0.0	0.0	0.0	0.0	
mnecaf	0.0	0.0038291490663138186	0.0	0.0	
mnr	0.0	0.0	0.007071584234308427	0.0	
mo	0.0	0.0	0.0	0.024723083363979048	
mobi	0.0	0.0	0.007071584234308427	0.0	
mobile	0.0	0.009572872665784545	0.04950108964015899	0.0	
mocha	0.0032219693523215325	0.0	0.0	0.0	
mod	0.0	0.0	0.007071584234308427	0.0	
mode	0.0	0.007658298132627637	0.0	0.0	
model	0.0048329540284822985	0.0	0.0035357921171542137	0.0	
modello	0.0	0.0	0.02121475270292528	0.0	
models	0.0	0.011487447198941455	0.0	0.0	
modern	0.0	0.0	0.02828633693723371	0.0	
modernfam	0.009665908056964597	0.0	0.0	0.0	
modernfamily	0.009665908056964597	0.0	0.0	0.0	
modestl	0.0	0.0	0.007071584234308427	0.0	
modified	0.0	0.0038291490663138186	0.0	0.0	
moe	0.0	0.0	0.007071584234308427	0.0	
moemoe	0.0	0.0038291490663138186	0.0	0.0	
moi	0.0	0.0	0.0	0.024723083363979048	
moisture	0.0	0.015316596265255274	0.0	0.0	
moisturefilled	0.0	0.0038291490663138186	0.0	0.0	
mojave	0.0	0.0	0.007071584234308427	0.0	
molsoncanamp	0.0032219693523215325	0.0	0.0	0.0	
molsoncoorsca	0.0032219693523215325	0.0	0.0	0.0	
moly	0.0032219693523215325	0.0	0.0	0.0	
mom	0.008023428616443626	0.0	0.0029349726365470665	0.03591352342846886	
momar	0.0	0.0	0.007071584234308427	0.0	
moment	0.014041000078776346	0.003178480905697613	0.0014674863182735332	0.0	
moments	0.011276892733125363	0.0	0.007071584234308427	0.0	
mommanaturepictwittercom	0.0	0.0038291490663138186	0.0	0.0	
mommanaturepictwittercomuczsd	0.0	0.0038291490663138186	0.0	0.0	
moms	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
momstobe	0.0	0.0038291490663138186	0.0	0.0	
mon	0.0032219693523215325	0.0	0.0	0.0	
monarch	0.0	0.007658298132627637	0.0	0.0	
monday	0.0	0.0	0.0	0.0	
mondaymotivation	0.0032219693523215325	0.0038291490663138186	0.0	0.0	
mondays	0.0016109846761607663	0.009572872665784545	0.0	0.0	
monetization	0.0	0.0	0.014143168468616855	0.0	
money	0.014498862085446896	0.0	0.02121475270292528	0.0	
moneylaundering	0.0	0.0	0.007071584234308427	0.0	
moneymaking	0.0	0.0	0.007071584234308427	0.0	
moneymanagement	0.0032219693523215325	0.0	0.0	0.0	
mongolia	0.0	0.0	0.007071584234308427	0.0	
monitor	0.0	0.0	0.0035357921171542137	0.012361541681989524	
monkey	0.0	0.0038291490663138186	0.0	0.0	
monopoly	0.0	0.0	0.0	0.024723083363979048	
monoxide	0.0	0.0038291490663138186	0.0	0.0	
monster	0.0	0.007658298132627637	0.0	0.012361541681989524	
mont	0.0	0.0	0.007071584234308427	0.0	
montage	0.006443938704643065	0.0	0.0	0.0	
montebello	0.0	0.0038291490663138186	0.0	0.0	
monteirorecord	0.0032219693523215325	0.0	0.0	0.0	
monteith	0.016109846761607663	0.0	0.0	0.0	
month	0.0	0.0	0.0	0.0	
monthbymonth	0.0	0.0	0.007071584234308427	0.0	
monthly	0.0	0.0	0.02121475270292528	0.0	
monthlycalendar	0.0	0.007658298132627637	0.0	0.0	
months	0.012035142924665442	0.003973101132122016	0.0044024589548206	0.0	
monthtomonth	0.0032219693523215325	0.0	0.0	0.0	
montreal	0.0	0.0	0.0	0.0	
montrealbased	0.0	0.0	0.007071584234308427	0.0	
montrealmaroons	0.0032219693523215325	0.0	0.0	0.0	
montrealriverharbour	0.0	0.0038291490663138186	0.0	0.0	
mood	0.0032219693523215325	0.0	0.0	0.0	
moody	0.0	0.0038291490663138186	0.0	0.0	
moon	0.0013372381027406046	0.005562341584970822	0.0014674863182735332	0.0	
moonlight	0.0	0.0	0.007071584234308427	0.0	
mooredom	0.0032219693523215325	0.0	0.0	0.0	
mooredoms	0.0032219693523215325	0.0	0.0	0.0	
moose	0.0	0.011487447198941455	0.0	0.0	
moosonee	0.0	0.0038291490663138186	0.0	0.0	
morality	0.0	0.0	0.0	0.024723083363979048	
morinottawa	0.0	0.0038291490663138186	0.0	0.0	
morni	0.0	0.0	0.007071584234308427	0.0	
morning	0.0	0.0	0.0	0.0	
morningpictwittercome	0.0	0.0038291490663138186	0.0	0.0	
mornings	0.006443938704643065	0.0038291490663138186	0.0	0.0	
morningside	0.0032219693523215325	0.0	0.0	0.0	
morris	0.0	0.0	0.007071584234308427	0.0	
morrisburg	0.0	0.0038291490663138186	0.0	0.0	
morrow	0.0	0.0038291490663138186	0.0	0.0	
morse	0.0	0.0	0.007071584234308427	0.0	
mortgage	0.0016109846761607663	0.0	0.01060737635146264	0.0	
mortgages	0.0	0.0	0.007071584234308427	0.0	
moscato	0.006443938704643065	0.0	0.0	0.0	
moscatomonday	0.0032219693523215325	0.0	0.0	0.0	
moser	0.0	0.0	0.007071584234308427	0.0	
mostrelaxingthingever	0.0032219693523215325	0.0	0.0	0.0	
mosul	0.0	0.0	0.0	0.024723083363979048	
mother	0.01288787740928613	0.0038291490663138186	0.0	0.0	
motherland	0.009665908056964597	0.0	0.0	0.0	
mothers	0.0	0.0	0.0	0.049446166727958096	
mothersdaywalk	0.0	0.0	0.0	0.19778466691183239	
motion	0.0032219693523215325	0.0	0.0	0.0	
motioninspired	0.0	0.0	0.007071584234308427	0.0	
motivates	0.0032219693523215325	0.0	0.0	0.0	
motivator	0.0032219693523215325	0.0	0.0	0.0	
motl	0.0	0.0038291490663138186	0.0	0.0	
moto	0.0	0.0	0.014143168468616855	0.0	
motor	0.0	0.0	0.007071584234308427	0.0	
motorcycles	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
motorists	0.0032219693523215325	0.0	0.0	0.0	
motorola	0.0	0.0	0.007071584234308427	0.0	
motors	0.0	0.0	0.05657267387446742	0.0	
mount	0.0	0.0038291490663138186	0.007071584234308427	0.0	
mountain	0.0016109846761607663	0.0	0.014143168468616855	0.0	
mountains	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
mountforest	0.0	0.007658298132627637	0.0	0.0	
mountie	0.0032219693523215325	0.0	0.0	0.0	
mouo	0.0	0.0038291490663138186	0.0	0.0	
movable	0.0	0.0	0.007071584234308427	0.0	
move	0.002674476205481209	7.946202264244032E-4	0.007337431591367667	0.0	
moved	0.0020058571541109065	0.0	0.0014674863182735332	0.005130503346924123	
movein	0.0	0.0	0.007071584234308427	0.0	
moveins	0.0	0.0	0.007071584234308427	0.0	
movember	0.01288787740928613	0.0	0.0	0.0	
movemberca	0.0032219693523215325	0.0	0.0	0.0	
movement	0.0	0.0	0.014143168468616855	0.0	
moves	0.0	0.017231170798412184	0.0035357921171542137	0.0	
movie	0.0	0.0	0.0	0.0	
moviestv	0.0032219693523215325	0.0	0.0	0.0	
movin	0.0	0.0038291490663138186	0.0	0.0	
moving	0.0	0.0	0.0	0.0	
moxies	0.0032219693523215325	0.0	0.0	0.0	
mozilla	0.0	0.0	0.007071584234308427	0.0	
mp	0.0	0.0019145745331569093	0.007071584234308427	0.0	
mpobjn	0.0	0.0038291490663138186	0.0	0.0	
mprydz	0.0032219693523215325	0.0	0.0	0.0	
mps	0.0	0.0	0.014143168468616855	0.0	
mpuempel	0.006443938704643065	0.0	0.0	0.0	
mq	0.0	0.0038291490663138186	0.0	0.0	
mqfpltni	0.0	0.0038291490663138186	0.0	0.0	
mrjpills	0.0	0.0038291490663138186	0.0	0.0	
ms	0.0	0.0038291490663138186	0.0	0.0	
msconduct	0.0032219693523215325	0.0	0.0	0.0	
msdos	0.0	0.0	0.007071584234308427	0.0	
msg	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
msleamichele	0.009665908056964597	0.0	0.0	0.0	
msleamicheles	0.0032219693523215325	0.0	0.0	0.0	
mt	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
mtafsi	0.0	0.0038291490663138186	0.0	0.0	
mtbaker	0.0	0.0038291490663138186	0.0	0.0	
mtl	0.0	0.0038291490663138186	0.0	0.0	
mtldrivefor	0.0032219693523215325	0.0	0.0	0.0	
mtlvsbos	0.0032219693523215325	0.0	0.0	0.0	
mtlvsott	0.006443938704643065	0.0	0.0	0.0	
mtlvstb	0.0032219693523215325	0.0	0.0	0.0	
mtoxrnfau	0.0	0.0038291490663138186	0.0	0.0	
mtpictwittercom	0.0	0.0038291490663138186	0.0	0.0	
mtpmo	0.0	0.0038291490663138186	0.0	0.0	
mtv	0.0016109846761607663	0.0	0.007071584234308427	0.0	
mu	0.0	0.007658298132627637	0.0	0.0	
muchmoreappropriate	0.0032219693523215325	0.0	0.0	0.0	
mud	0.0	0.0	0.0	0.024723083363979048	
mudhsn	0.0	0.0038291490663138186	0.0	0.0	
muggy	0.0	0.0	0.0	0.024723083363979048	
mule	0.0	0.0038291490663138186	0.0	0.0	
multicoloured	0.0	0.0038291490663138186	0.0	0.0	
multifamily	0.0	0.0	0.007071584234308427	0.0	
multifunctional	0.0	0.0	0.007071584234308427	0.0	
multiple	0.0	0.0038291490663138186	0.0	0.0	
multiples	0.0032219693523215325	0.0	0.0	0.0	
multipurpose	0.0	0.0	0.007071584234308427	0.0	
mumbai	0.0	0.0038291490663138186	0.0	0.0	
munchies	0.0032219693523215325	0.0	0.0	0.0	
municipalities	0.0	0.0	0.007071584234308427	0.0	
murdered	0.0	0.0	0.0	0.024723083363979048	
murphinablanketpictwittercoma	0.0	0.0038291490663138186	0.0	0.0	
murphinablanketpictwittercomsqwf	0.0	0.0038291490663138186	0.0	0.0	
murphtwn	0.0	0.0612663850610211	0.0	0.0	
murphtwnpictwittercomp	0.0	0.0038291490663138186	0.0	0.0	
murphy	0.0032219693523215325	0.0	0.0	0.0	
murphyslaw	0.0032219693523215325	0.0	0.0	0.0	
murray	0.0	0.0	0.0	0.024723083363979048	
museum	0.0	0.0019145745331569093	0.007071584234308427	0.0	
museumofnaturepictwittercomyg	0.0	0.0038291490663138186	0.0	0.0	
mushers	0.0	0.0038291490663138186	0.0	0.0	
mushy	0.0032219693523215325	0.0	0.0	0.0	
music	0.010697904821924837	7.946202264244032E-4	0.013207376864461799	0.0	
musical	0.0032219693523215325	0.0	0.0	0.0	
musician	0.0032219693523215325	0.0	0.0	0.0	
musicinmysoul	0.0032219693523215325	0.0	0.0	0.0	
musing	0.0	0.0	0.007071584234308427	0.0	
musixmatch	0.0	0.0	0.007071584234308427	0.0	
musk	0.0	0.0	0.02828633693723371	0.0	
musketeers	0.0032219693523215325	0.0	0.0	0.0	
muskoka	0.0	0.0038291490663138186	0.0	0.0	
muskokaweather	0.0	0.0038291490663138186	0.0	0.0	
mustaches	0.0032219693523215325	0.0	0.0	0.0	
mustbedone	0.0032219693523215325	0.0	0.0	0.0	
mustsee	0.0	0.0038291490663138186	0.0	0.0	
mustseepictwittercomujtnykt	0.0	0.0038291490663138186	0.0	0.0	
mutating	0.0	0.0	0.0	0.024723083363979048	
mutual	0.0016109846761607663	0.0	0.007071584234308427	0.0	
muzzy	0.0032219693523215325	0.0	0.0	0.0	
mvasabrs	0.0	0.0038291490663138186	0.0	0.0	
mviir	0.0	0.0038291490663138186	0.0	0.0	
mvkmuh	0.0	0.0038291490663138186	0.0	0.0	
mwc	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
mwf	0.0	0.0038291490663138186	0.0	0.0	
mx	0.0	0.0038291490663138186	0.0	0.0	
mxw	0.0	0.0038291490663138186	0.0	0.0	
mxy	0.0	0.0038291490663138186	0.0	0.0	
mxzlt	0.0	0.0038291490663138186	0.0	0.0	
myfourcrowns	0.0	0.0038291490663138186	0.0	0.0	
myluck	0.0032219693523215325	0.0	0.0	0.0	
mynhlseatsweepstakes	0.0032219693523215325	0.0	0.0	0.0	
myottawa	0.0	0.007658298132627637	0.0	0.0	
mysterious	0.0	0.015316596265255274	0.0	0.0	
mystery	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
myth	0.0	0.0038291490663138186	0.0	0.0	
myturntointern	0.0032219693523215325	0.0	0.0	0.0	
mzu	0.0	0.0038291490663138186	0.0	0.0	
naigcouncil	0.0032219693523215325	0.0	0.0	0.0	
nail	0.006443938704643065	0.0	0.0	0.0	
nailbitting	0.0032219693523215325	0.0	0.0	0.0	
nailed	0.006443938704643065	0.0	0.0	0.0	
nailersoffice	0.0032219693523215325	0.0	0.0	0.0	
nails	0.016109846761607663	0.0	0.0	0.0	
naked	0.0	0.0038291490663138186	0.0	0.0	
named	0.0	0.0	0.0	0.0	
names	0.0	0.0	0.014143168468616855	0.0	
namethatcloud	0.0	0.0038291490663138186	0.0	0.0	
nancy	0.0	0.0038291490663138186	0.0	0.0	
nancyfromcanadapictwittercomjwpwp	0.0	0.0038291490663138186	0.0	0.0	
nap	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
napanee	0.0	0.0038291490663138186	0.0	0.0	
nappy	0.006443938704643065	0.0	0.0	0.0	
nar	0.0	0.0	0.007071584234308427	0.0	
narcissists	0.0	0.0	0.0	0.049446166727958096	
narcs	0.0	0.0	0.0	0.024723083363979048	
narrowly	0.0	0.0038291490663138186	0.0	0.0	
narrows	0.0	0.0	0.007071584234308427	0.0	
nasa	0.0	0.0057437235994707275	0.0035357921171542137	0.0	
nasdaq	0.0	0.0	0.014143168468616855	0.0	
nash	0.0032219693523215325	0.0	0.0	0.0	
nasty	0.0	0.0019145745331569093	0.0	0.012361541681989524	
natetwn	0.0	0.0612663850610211	0.0	0.0	
nathan	0.01288787740928613	0.0	0.0	0.0	
nation	0.01288787740928613	0.0	0.0	0.0	
national	0.0033430952568515118	0.0023838606792732095	0.007337431591367667	0.0	
nationalbirdday	0.0	0.0038291490663138186	0.0	0.0	
nationaldogday	0.0032219693523215325	0.0	0.0	0.0	
nationaldrinkwineday	0.0	0.0038291490663138186	0.0	0.0	
nationalflagday	0.0	0.011487447198941455	0.0	0.0	
nationalhugday	0.0	0.007658298132627637	0.0	0.0	
nationalism	0.0	0.0	0.0	0.024723083363979048	
nationalist	0.0	0.0	0.007071584234308427	0.0	
nationally	0.0	0.0	0.0	0.024723083363979048	
nationalproposaldaypictwittercomvc	0.0	0.0038291490663138186	0.0	0.0	
nationalskiday	0.0	0.0038291490663138186	0.0	0.0	
nationalsports	0.0032219693523215325	0.0	0.0	0.0	
nationalsweaterday	0.0	0.0038291490663138186	0.0	0.0	
nationalweatherpersondaypictwittercomknemxjhhd	0.0	0.0038291490663138186	0.0	0.0	
nationalweatherpersonsday	0.0	0.02297489439788291	0.0	0.0	
nationalweatherpersonsdaypictwittercoml	0.0	0.0038291490663138186	0.0	0.0	
nations	0.0	7.946202264244032E-4	0.0014674863182735332	0.005130503346924123	
native	0.0020058571541109065	7.946202264244032E-4	0.0014674863182735332	0.0	
nattybdro	0.0032219693523215325	0.0	0.0	0.0	
natural	0.009665908056964597	0.0019145745331569093	0.0	0.0	
naturally	0.0	0.0	0.0	0.024723083363979048	
nature	0.002674476205481209	0.004767721358546419	0.0014674863182735332	0.0	
navigate	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
navigates	0.0	0.0038291490663138186	0.0	0.0	
navigating	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
nazis	0.0	0.0	0.0	0.024723083363979048	
nb	0.0	0.011487447198941455	0.0	0.0	
nba	0.0032219693523215325	0.0019145745331569093	0.0	0.0	
nbaallstarpictwittercomibc	0.0	0.0038291490663138186	0.0	0.0	
nbaallstarto	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
nbafinals	0.0032219693523215325	0.0	0.0	0.0	
nbcnews	0.0032219693523215325	0.0	0.0	0.0	
nbissonauthmm	0.0	0.011487447198941455	0.0	0.0	
nbissonauthmmpictwittercomcewbv	0.0	0.0038291490663138186	0.0	0.0	
nbneedsaholiday	0.0	0.0038291490663138186	0.0	0.0	
nbstorm	0.0	0.03446234159682437	0.0	0.0	
nbstormpictwittercoms	0.0	0.0038291490663138186	0.0	0.0	
nbstormpictwittercomtjy	0.0	0.0038291490663138186	0.0	0.0	
nbstormpictwittercomwt	0.0	0.0038291490663138186	0.0	0.0	
nbstormpictwittercomx	0.0	0.0038291490663138186	0.0	0.0	
nc	0.0	0.0038291490663138186	0.0	0.0	
ncfglo	0.0	0.0038291490663138186	0.0	0.0	
ncplng	0.0	0.0038291490663138186	0.0	0.0	
ndp	0.0	0.0	0.02121475270292528	0.0	
ndvvcstu	0.0	0.0038291490663138186	0.0	0.0	
ne	0.0	0.007658298132627637	0.0	0.0	
nearing	0.0	0.0	0.007071584234308427	0.0	
nears	0.0	0.0	0.02121475270292528	0.0	
neat	0.0032219693523215325	0.0	0.0	0.0	
necessity	0.0032219693523215325	0.0	0.0	0.0	
neck	0.0032219693523215325	0.0	0.0	0.0	
needed	0.0048329540284822985	0.0	0.0	0.012361541681989524	
needing	0.009665908056964597	0.0	0.0	0.0	
needle	0.0032219693523215325	0.0	0.0	0.0	
needles	0.0048329540284822985	0.0	0.0035357921171542137	0.0	
needsomehockeybadly	0.0032219693523215325	0.0	0.0	0.0	
needtsn	0.0032219693523215325	0.0	0.0	0.0	
needy	0.0	0.0	0.007071584234308427	0.0	
neg	0.0	0.0	0.007071584234308427	0.0	
negative	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
negotiations	0.0	0.0	0.02121475270292528	0.0	
negotiators	0.0	0.0	0.007071584234308427	0.0	
neighbor	0.0032219693523215325	0.0	0.0	0.0	
neighbors	0.0	0.0	0.007071584234308427	0.0	
neighbourhood	6.686190513703023E-4	7.946202264244032E-4	0.0014674863182735332	0.0	
neighbourhoods	0.0	0.0	0.014143168468616855	0.0	
neighbours	0.0	0.0	0.0	0.0	
neil	0.0	0.0	0.007071584234308427	0.0	
neill	0.0	0.0	0.007071584234308427	0.0	
neilzee	0.0	0.007658298132627637	0.0	0.0	
nelly	0.0032219693523215325	0.0	0.0	0.0	
nellymo	0.0032219693523215325	0.0	0.0	0.0	
neon	0.0	0.0038291490663138186	0.0	0.0	
ner	0.0032219693523215325	0.0	0.0	0.0	
nerves	0.0032219693523215325	0.0	0.0	0.0	
nervous	0.0032219693523215325	0.0	0.0	0.0	
nest	0.0016109846761607663	0.0	0.007071584234308427	0.0	
net	0.0016109846761607663	0.0	0.02121475270292528	0.0	
netflix	0.0	0.0	0.035357921171542135	0.0	
netflixca	0.0032219693523215325	0.0	0.0	0.0	
netherlands	0.0	0.0038291490663138186	0.0	0.0	
netnhl	0.0032219693523215325	0.0	0.0	0.0	
nets	0.0	0.0	0.014143168468616855	0.0	
network	0.0	0.013402021732098365	0.02121475270292528	0.0	
networkers	0.0	0.0	0.007071584234308427	0.0	
networks	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
neutrality	0.0	0.0	0.02121475270292528	0.0	
nevertoooldtobeanailer	0.0032219693523215325	0.0	0.0	0.0	
newbie	0.0032219693523215325	0.0	0.0	0.0	
newcomers	0.0032219693523215325	0.0	0.0	0.0	
newest	0.009665908056964597	0.0	0.0035357921171542137	0.0	
newfoundland	0.0	0.03063319253051055	0.0035357921171542137	0.0	
newfoundlander	0.0	0.0038291490663138186	0.0	0.0	
newfoundlandpictwittercomsjiaeo	0.0	0.0038291490663138186	0.0	0.0	
newjob	0.0032219693523215325	0.0	0.0	0.0	
newliskeard	0.0	0.0038291490663138186	0.0	0.0	
newly	6.686190513703023E-4	7.946202264244032E-4	0.0	0.005130503346924123	
newparamount	0.0	0.0	0.0	0.024723083363979048	
news	0.0	0.0	0.0	0.0	
newspaper	0.0032219693523215325	0.0	0.0	0.0	
newspapers	0.0	0.0	0.007071584234308427	0.0	
newsweather	0.0032219693523215325	0.0	0.0	0.0	
newtown	0.0032219693523215325	0.0	0.0	0.0	
newyears	0.0032219693523215325	0.0	0.0	0.0	
newyearsresolution	0.0032219693523215325	0.0	0.0	0.0	
newyearsresolutionin	0.0	0.0038291490663138186	0.0	0.0	
nexagslld	0.0	0.0038291490663138186	0.0	0.0	
nextone	0.0	0.0038291490663138186	0.0	0.0	
nextpurchase	0.0032219693523215325	0.0	0.0	0.0	
nfl	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
